classcode,species_definition,campus,method,survey_year,year,month,day,site,zone,transect,category,count,pct_cov,depth,observer,notes,site_name_old
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,11,ANACAPA_MIDDLE_ISLE_W,INNER,1,COVER,8,26.7,4.9,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,11,ANACAPA_MIDDLE_ISLE_W,INNER,2,COVER,3,10,5.8,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,13,ANACAPA_MIDDLE_ISLE_W,OUTER,1,COVER,6,20,8.3,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,13,ANACAPA_MIDDLE_ISLE_W,OUTER,2,COVER,7,23.3,8.4,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,13,ANACAPA_WEST_ISLE_CEN,INNER,1,COVER,4,13.3,5.1,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,13,ANACAPA_WEST_ISLE_CEN,INNER,2,COVER,1,3.3,4.3,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,17,ANACAPA_WEST_ISLE_CEN,OUTER,1,COVER,6,20,11.8,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,17,ANACAPA_WEST_ISLE_CEN,OUTER,2,COVER,9,30,10.8,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,13,ANACAPA_WEST_ISLE_E,INNER,1,COVER,3,10.3,5,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,13,ANACAPA_WEST_ISLE_E,INNER,2,COVER,5,16.7,4.6,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,17,ANACAPA_WEST_ISLE_E,OUTER,1,COVER,12,40,9.3,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,17,ANACAPA_WEST_ISLE_E,OUTER,2,COVER,7,23.3,9.8,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,12,ANACAPA_WEST_ISLE_W,OUTER,1,COVER,16,53.3,22.1,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,12,ANACAPA_WEST_ISLE_W,OUTER,2,COVER,20,66.7,21.2,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,13,ANACAPA_WEST_ISLE_W,INNER,1,COVER,3,10,4.9,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,13,ANACAPA_WEST_ISLE_W,INNER,2,COVER,3,10,4.3,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,INNER,1,COVER,3,10,4.4,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,INNER,2,COVER,1,3.3,3.7,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,MID,1,COVER,2,6.7,8.8,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,MID,2,COVER,4,13.3,8.3,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,OUTER,1,COVER,1,3.3,12.8,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,25,ARROYO_QUEMADO_E,OUTER,2,COVER,1,3.3,13.4,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,25,ARROYO_QUEMADO_W,INNER,1,COVER,6,20,6.1,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,25,ARROYO_QUEMADO_W,INNER,2,COVER,5,16.7,5.9,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,ARROYO_QUEMADO_W,MID,1,COVER,6,20,9.8,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,ARROYO_QUEMADO_W,MID,2,COVER,7,23.3,9.3,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,ARROYO_QUEMADO_W,OUTER,1,COVER,5,16.7,13.8,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,ARROYO_QUEMADO_W,OUTER,2,COVER,6,20,13.8,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,INNER,1,COVER,15,50,6.8,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,INNER,2,COVER,13,43.3,6.2,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,MID,1,COVER,4,13.3,7.3,KATIE DAVIS,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,MID,2,COVER,4,13.3,6.7,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,OUTER,1,COVER,1,3.3,9.1,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,23,HORSESHOE_REEF_E,OUTER,2,COVER,1,3.3,11,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,INNER,1,COVER,6,20,8.7,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,INNER,2,COVER,5,16.7,8.1,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,MID,1,COVER,12,40,8.3,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,MID,2,COVER,7,23.3,8.4,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,OUTER,1,COVER,1,3.3,13.4,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,20,HORSESHOE_REEF_W,OUTER,2,COVER,2,6.7,12.9,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,IV_REEF_E,INNER,1,COVER,6,20,6.3,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,IV_REEF_E,INNER,2,COVER,2,6.7,5.8,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,IV_REEF_E,MID,1,COVER,6,20,7.8,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,IV_REEF_E,MID,2,COVER,3,10,7.6,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,IV_REEF_E,OUTER,1,COVER,1,3.3,12.2,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,27,IV_REEF_E,OUTER,2,COVER,8,26.7,12.4,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,8,23,IV_REEF_W,INNER,1,COVER,3,10,4.9,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,8,23,IV_REEF_W,INNER,2,COVER,9,30,5,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,8,23,IV_REEF_W,MID,1,COVER,2,6.7,9.4,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,8,23,IV_REEF_W,OUTER,1,COVER,2,6.7,12.2,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,8,23,IV_REEF_W,OUTER,2,COVER,4,13.3,12.8,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,20,NAPLES_CEN,INNER,1,COVER,3,10,11.8,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,20,NAPLES_CEN,INNER,2,COVER,3,10,6.8,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,20,NAPLES_CEN,OUTER,1,COVER,4,13.8,15.7,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,18,NAPLES_E,INNER,1,COVER,2,6.7,13.4,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,18,NAPLES_E,OUTER,1,COVER,9,30,15.1,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,18,NAPLES_E,OUTER,2,COVER,2,6.7,13.1,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,18,NAPLES_W,INNER,1,COVER,11,36.7,11.6,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,18,NAPLES_W,INNER,2,COVER,4,13.3,10.4,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,18,NAPLES_W,OUTER,1,COVER,4,13.3,13.5,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_E,MID,1,COVER,5,16.7,9.4,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_E,MID,2,COVER,6,20,11,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_E,OUTER,2,COVER,4,13.3,13.6,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_W,INNER,1,COVER,6,20,5.1,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_W,MID,1,COVER,5,16.7,7.7,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_W,MID,2,COVER,2,6.7,8.8,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_W,OUTER,1,COVER,6,20,12.3,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_CAVERN_POINT_W,OUTER,2,COVER,4,13.3,11.6,WADE SEDGWICK,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,INNER,1,COVER,21,70,5.5,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,INNER,2,COVER,8,26.7,5.2,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,MID,1,COVER,12,40,10.6,LINDSEY KRAEMER,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,MID,2,COVER,11,36.7,9.6,LINDSEY KRAEMER,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,OUTER,1,COVER,7,23.3,17.7,KATIE DAVIS,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_E,OUTER,2,COVER,12,40,16.1,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,INNER,1,COVER,19,63.3,5.2,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,INNER,2,COVER,18,60,5.2,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,MID,1,COVER,15,50,9.5,LINDSEY KRAEMER,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,MID,2,COVER,10,33.3,9.6,LINDSEY KRAEMER,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,OUTER,1,COVER,7,23.3,15.5,LINDSEY KRAEMER,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,7,SCI_COCHE_POINT_W,OUTER,2,COVER,19,63.3,17.4,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,6,SCI_FORNEY_E,INNER,1,COVER,19,63.3,5,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,6,SCI_FORNEY_E,INNER,2,COVER,8,26.7,5.1,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,6,SCI_FORNEY_E,MID,1,COVER,13,43.3,8.5,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,6,SCI_FORNEY_E,MID,2,COVER,10,33.3,7.7,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,6,SCI_FORNEY_E,OUTER,1,COVER,16,53.3,14.3,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,6,SCI_FORNEY_E,OUTER,2,COVER,17,56.7,14.4,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,9,14,SCI_FORNEY_W,INNER,1,COVER,5,16.7,5.8,GRANT GRGICH,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,9,14,SCI_FORNEY_W,INNER,2,COVER,2,6.7,5.2,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,9,14,SCI_FORNEY_W,MID,1,COVER,19,63.3,9.9,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,9,14,SCI_FORNEY_W,MID,2,COVER,20,66.7,9.7,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,9,14,SCI_FORNEY_W,OUTER,1,COVER,16,53.3,11.3,GRANT GRGICH,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,9,14,SCI_FORNEY_W,OUTER,2,COVER,17,56.7,10.4,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,31,SCI_GULL_ISLE_E,INNER,1,COVER,2,6.7,4.3,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,31,SCI_GULL_ISLE_E,INNER,2,COVER,8,26.7,5.7,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,31,SCI_GULL_ISLE_E,MID,1,COVER,9,30,8.7,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,31,SCI_GULL_ISLE_E,MID,2,COVER,16,53.3,10.9,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,20,SCI_GULL_ISLE_E,OUTER,1,COVER,6,20.7,19.6,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,20,SCI_GULL_ISLE_E,OUTER,2,COVER,2,6.7,19.6,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,6,SCI_GULL_ISLE_W,INNER,2,COVER,2,6.7,7,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,20,SCI_GULL_ISLE_W,MID,1,COVER,8,26.7,11,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,20,SCI_GULL_ISLE_W,MID,2,COVER,18,60,10.3,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,20,SCI_GULL_ISLE_W,OUTER,1,COVER,4,12.9,17.7,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,20,SCI_GULL_ISLE_W,OUTER,2,COVER,14,46.7,18.6,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_CEN,INNER,1,COVER,6,20,5.5,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_CEN,INNER,2,COVER,5,16.7,4.9,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_CEN,OUTER,1,COVER,10,33.3,10.7,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_CEN,OUTER,2,COVER,6,20,12,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_E,INNER,1,COVER,8,26.7,4.9,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_E,INNER,2,COVER,12,40,5.5,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_E,OUTER,1,COVER,1,3.3,10.7,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_E,OUTER,2,COVER,8,26.7,10.9,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_W,INNER,1,COVER,15,50,5.1,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_W,INNER,2,COVER,18,60,5.1,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_W,OUTER,1,COVER,8,26.7,11.3,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,7,3,SCI_HAZARDS_W,OUTER,2,COVER,13,43.3,12.6,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,10,SCI_PAINTED_CAVE_CEN,OUTER,1,COVER,9,30,10.1,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,10,SCI_PAINTED_CAVE_CEN,OUTER,2,COVER,21,70,13.3,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,21,SCI_PAINTED_CAVE_CEN,INNER,1,COVER,7,23.3,5.2,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,21,SCI_PAINTED_CAVE_CEN,INNER,2,COVER,11,36.7,5.7,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,27,SCI_PAINTED_CAVE_E,INNER,1,COVER,1,3.3,5.5,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,27,SCI_PAINTED_CAVE_E,INNER,2,COVER,2,6.7,5.8,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,27,SCI_PAINTED_CAVE_E,OUTER,1,COVER,6,20,16.3,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,27,SCI_PAINTED_CAVE_E,OUTER,2,COVER,20,66.7,13.7,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,10,SCI_PAINTED_CAVE_W,OUTER,1,COVER,15,50,13.6,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,10,10,SCI_PAINTED_CAVE_W,OUTER,2,COVER,21,70,14.6,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,21,SCI_PAINTED_CAVE_W,INNER,1,COVER,18,60,4.5,KAITLYN LANFIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,11,21,SCI_PAINTED_CAVE_W,INNER,2,COVER,7,23.3,5,PETER CARLSON,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_CEN,INNER,1,COVER,10,33.3,5.8,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_CEN,OUTER,1,COVER,6,20,9.8,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_CEN,OUTER,2,COVER,3,10,11,KATIE DAVIS,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_PELICAN_CEN,INNER,2,COVER,11,36.7,4.9,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_E,INNER,1,COVER,15,50,7,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_E,INNER,2,COVER,16,53.3,6.3,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_E,OUTER,1,COVER,3,10,8.9,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_E,OUTER,2,COVER,4,13.3,9.7,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_W,INNER,1,COVER,12,40,4.5,KATIE DAVIS,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_W,OUTER,1,COVER,9,30,9.5,BRITTANY THOLAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,22,SCI_PELICAN_W,OUTER,2,COVER,11,36.7,12.1,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,28,SCI_PELICAN_W,INNER,2,COVER,19,63.3,5.3,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,5,SCI_SCORPION_E,INNER,1,COVER,4,13.3,4.2,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,5,SCI_SCORPION_E,INNER,2,COVER,4,13.3,5.4,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,5,SCI_SCORPION_E,MID,1,COVER,9,30,12,SARA ROSENBLATT,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2017,2017,6,5,SCI_SCORPION_E,MID,2,COVER,4,13.3,11.4,SARA ROSENBLATT,,
